UID,SFDC Account ID,Portal,Name,EmailDomain,In Deals,Allocated,Declined/Pass,Other
5817336952,,BankUnited,UMB,umb.com,4,0,2,2
5621509318,,BankUnited,Umpqua Bank,umpquabank.com,1,0,0,1
7261545428,,BankUnited,United Bank,bankwithunited.com,1,0,0,1
8261383576,,BankUnited,United Community Bank,ucbi.com,8,0,8,0
2678697377,,BankUnited,Valley Bank,valley.com,21,2,11,8
4799400653,,BankUnited,Varde Partners,varde.com,0,0,0,0
6556494596,,BankUnited,Vectra Bank,vectrabank.com,1,0,0,1
7701303821,,BankUnited,Veritex Community Bank,veritexbank.com,2,0,1,1
32719973,,BankUnited,Vista Bank,vistabank.com,5,0,4,1
5001554363,,BankUnited,Voya,voya.com,0,0,0,0
9700433404,,BankUnited,WAFD,wafd.com,2,0,1,1
9947076673,,BankUnited,Walker & Dunlop Investment Partners,walkerdunlop.com,0,0,0,0
8432201253,,BankUnited,Waller Law,wallerlaw.com,1,0,0,1
1167164193,,BankUnited,Walton Street Capital,waltonst.com,0,0,0,0
3957638435,,BankUnited,web5,web5.com,1,0,0,1
4228417568,,BankUnited,Webster Bank,websterbank.com,10,0,4,6
7801452256,,BankUnited,Wells Fargo,wellsfargo.com,1,0,1,0
631604146,,BankUnited,WesBanco,wesbanco.com,0,0,0,0
3890430396,,BankUnited,West Texas National Bank,wtnb.com,5,0,4,1
2063839936,,BankUnited,Western Alliance,westernalliancebank.com,4,0,3,1
1470627097,,BankUnited,Westfield Bank,westfield-bank.com,1,0,0,1
9580523866,,BankUnited,White Oak Real Estate Capital,whiteoakrec.com,0,0,0,0
1389263807,,BankUnited,"Wilmington Trust, N.A.",wilmingtontrust.com,1,0,1,0
7866440976,,BankUnited,Wincorp International,wincorpintl.com,1,0,0,1
3984305236,,BankUnited,Wingspire Capital,wingspirecapital.com,2,0,1,1
5990743095,,BankUnited,Winthrop Capital Partners,winthropcapital.com,0,0,0,0
7166635452,,BankUnited,Wintrust Bank,wintrust.com,7,0,5,2
8543797377,,BankUnited,Woodfield Development,woodfielddevelopment.net,1,0,0,1
7228115547,,BankUnited,Woodforest Bank,woodforest.com,15,2,8,5
3463995138,,BankUnited,WSFS,wsfsbank.com,1,0,1,0
4614859719,,BankUnited,Zions,zionsbancorp.com,0,0,0,0
686400926,,BannerBank,1st Century Bank,1cbank.com,1,0,0,1
5413998043,,BannerBank,Beneficial State Bank,beneficialstate.com,1,1,0,0
398216269,,BannerBank,California Bank & Trust,calbt.com,1,0,0,1
3449107085,,BannerBank,Cathay Bank,cathaybank.com,1,0,0,1
692437425,,BannerBank,"City National Bank, an RBC Company",cnb.com,1,0,0,1
1453293635,,BannerBank,Columbia Bank,columbiabank.com,2,1,0,1
4036839647,,BannerBank,Craft3,craft3.org,1,0,0,1
533842056,,BannerBank,Davis Wright Tremaine LLP,dwt.com,0,0,0,0
5186135871,,BannerBank,"Dutch Bros., LLC",dutchbros.com,1,0,0,1
3934258663,,BannerBank,East West Bank,eastwestbank.com,1,0,0,1
4080011048,,BannerBank,First Foundation Bank,ff-inc.com,1,0,0,1
9343756639,,BannerBank,First Interstate Bank,fib.com,1,0,0,1
7228196336,,BannerBank,Glacier Bank,mountainwestbank.com,1,0,0,1
5142718251,,BannerBank,Heritage Bank,HeritageBankNW.com,3,1,0,2
7938846579,,BannerBank,Homestreet Bank,homestreet.com,2,1,0,1
1717799452,,BannerBank,Opus Bank,opusbank.com,1,0,0,1
8624641898,,BannerBank,Pacific Mercantile Bank,pmbank.com,1,0,0,1
9040956839,,BannerBank,Pacific Premier,ppbi.com,1,0,0,1
9363679633,,BannerBank,Paxion Capital,paxion.com,1,0,0,1
6857621618,,BannerBank,RBC,rbc.com,1,0,0,1
8165378434,,BannerBank,UMB Financial,umb.com,1,0,0,1
3637527364,,BannerBank,Umpqua Bank,umpquabank.com,1,0,0,1
9805452865,,BannerBank,WaFd Bank,wafd.com,1,0,0,1
7500102336,,BannerBank,Washington Trust Bank,watrust.com,1,0,0,1
3016130633,,BannerBank,Wheatland Bank,wheatlandbank.com,1,0,0,1
1760731867,,BOKF,1876 Resources,1876resources.com,1,0,0,1
8391841478,,BOKF,1st Farm Credit Services,compeer.com,0,0,0,0
2611329957,,BOKF,4086,4086.com,1,0,0,1
8353511529,,BOKF,5 Star Bank,5starbankus.com,0,0,0,0
7891111255,,BOKF,"Aberdeen Asia-Pacific Income Fund, Inc.",abrdn.com,1,0,0,1
6125176852,,BOKF,Aberdeen Standard Investments,aberdeenstandard.com,1,0,0,1
8450533768,,BOKF,ABN AMRO,abnamro.com,11,2,8,1
8512817123,,BOKF,Academy Bank,dfckc.com,1,0,1,0
6413354384,,BOKF,Advantus Capital,advantuscapital.com,2,0,0,2
6169034465,,BOKF,AEP,aep.com,2,0,0,2
5931570847,,BOKF,Affiliate Pension,petrohunt.com,0,0,0,0
2750663564,,BOKF,AG Financial Solutions,agfinancial.org,1,0,0,1
8415617671,,BOKF,AgStar,agstar.com,0,0,0,0
511106232,,BOKF,AIG,aig.com,0,0,0,0
7907272443,,BOKF,AimBank,aimbankonline.com,1,0,1,0
6351526882,,BOKF,Akerman LLP,akerman.com,1,0,0,1
9994326815,,BOKF,Alerus Financial,alerus.com,1,1,0,0
4503636446,,BOKF,Alliance Bank of Arizona,alliancebankofarizona.com,1,0,0,1
7063825711,,BOKF,Ally,ally.com,1,1,0,0
6996705616,,BOKF,AloStar Bank of Commerce,alostarbank.com,1,1,0,0
4915101294,,BOKF,Alta Bank,altabank.com,1,0,1,0
4172288799,,BOKF,Amarillo National Bank,anb.com,7,4,3,0
2310276183,,BOKF,Amegy Bank,amegybank.com,78,66,6,6
7066177533,,BOKF,America First Federal Credit Union,americafirst.com,5,1,3,1
8435535878,,BOKF,American Equity,american-equity.com,0,0,0,0
8783446965,,BOKF,American Equity,american-equity.com,1,0,0,1
8386069324,,BOKF,American General Life Insurance Company,corebridgefinancial.com,1,1,0,0
4858274585,,BOKF,American Heritage Bank,ahb.bank,7,7,0,0
7113131958,,BOKF,American Nation Bank,BANKANB.COM,2,2,0,0
3631892187,,BOKF,American National Bank and Trust,amnat.com,1,0,1,0
4145014818,,BOKF,American National Bank of Texas,anbtx.com,9,4,4,1
1589052411,,BOKF,American State Bank & Trust,asbt.com,1,1,0,0
1501769801,,BOKF,Americo,americo.com,1,0,0,1
8765648219,,BOKF,Ameris Bank,amerisbank.com,3,2,0,1
2012561108,,BOKF,AmeriState Bank - Atoka,ameristatebank.com,0,0,0,0
6472687553,,BOKF,ANB Bank,anb.com,0,0,0,0
4782673708,,BOKF,ANB Bank,anb.com,1,0,1,0
7573057457,,BOKF,Aozora Bank,aozorabank.co.jp,1,0,1,0
4625758044,,BOKF,Aquesta Bank,aquestabank.com,0,0,0,0
9186182059,,BOKF,Arch Mortgage Insurance Company,archgroup.com,1,1,0,0
5809119289,,BOKF,Arkansas Valley,bankavb.com,1,1,0,0
9442636458,,BOKF,ARM Energy Partners,armenergy.com,1,0,0,1
3660028317,,BOKF,Armed Forces Bank NA,dfckc.com,0,0,0,0
7586117659,,BOKF,Armstrong Bank,armstrongbank.com,1,0,1,0
7486045806,,BOKF,Arnall Golden Gregory LLP,agg.com,1,0,0,1
8011218816,,BOKF,Arvest,arvest.com,60,41,11,8
5036141648,,BOKF,Associated Bank,associatedbank.com,25,6,11,8
8672143476,,BOKF,Athene,athenelp.com,1,0,0,1
6125622268,,BOKF,Atlantic Capital Bank,atlcapbank.com,5,2,2,1
3126724723,,BOKF,Atlantic Union Bank,atlanticunionbank.com,5,4,1,0
1695651643,,BOKF,AVB,avb.bank,1,0,1,0
2481345975,,BOKF,Aviva Life Insurance,aviva.com,0,0,0,0
7032780514,,BOKF,Axos Bank,axosbank.com,2,1,1,0
2396285515,,BOKF,b1Bank,b1bank.com,2,0,2,0
1098188592,,BOKF,Babson Capital,babsoncapital.com,1,0,0,1
1849591921,,BOKF,Baker Donelson,bakerdonelson.com,1,0,0,1
4004324383,,BOKF,BancFirst,bancfirst.bank,67,32,20,15
482403142,,BOKF,BancorpSouth,bxs.com,6,4,2,0
4560749481,,BOKF,Banesco USA,banescousa.com,1,0,1,0
57904002,,BOKF,Bank 2,bank2.bank,1,1,0,0
816318824,,BOKF,Bank 34,bank34.com,1,0,1,0
1657254686,,BOKF,Bank Hapoalim (BHI),bhiusa.com,4,1,3,0
6397114466,,BOKF,Bank Leumi,leumiusa.com,2,0,2,0
6188363921,,BOKF,Bank Midwest,bankmw.com,2,2,0,0
2519301816,,BOKF,Bank of America,bofa.com,129,114,10,5
546786543,,BOKF,Bank of Cherokee County,bankofcherokeecounty.net,2,2,0,0
3002898474,,BOKF,Bank of Colorado,bankofcolorado.com,0,0,0,0
8873950211,,BOKF,Bank of George,bankofgeorge.com,1,0,1,0
5465441541,,BOKF,Bank of Hope,BankofHope.com,16,9,7,0
9667593978,,BOKF,Bank of Houston,bohbank.com,3,0,2,1
9947339606,,BOKF,Bank of Kansas,bankofkansas.com,0,0,0,0
170277055,,BOKF,Bank of New York,bankofny.com,0,0,0,0
4349725383,,BOKF,Bank of North Dakota - Bismarck,nd.gov,1,1,0,0
8192056381,,BOKF,Bank of Panhandle,bopguymon.com,4,0,0,4
9728828038,,BOKF,Bank of Southwest,bankofsw.com,1,0,1,0
5056883251,,BOKF,Bank of the Ozarks,bankozarks.com,1,1,0,0
7033996814,,BOKF,Bank of the Panhandle,bopguymon.com,1,0,0,1
9426784668,,BOKF,Bank of the West,bmo.com,19,14,4,1
3864276262,,BOKF,Bank of Tokyo-Mitsubishi UFJ,us.mufg.jp,0,0,0,0
5432474145,,BOKF,Bank of Utah,BankofUtah.com,1,0,1,0
1774166456,,BOKF,Bank One,jpmorgan.com,4,0,1,3
4435923442,,BOKF,Bank OZK,ozk.com,5,4,0,1
4773928291,,BOKF,Bank United,BankUnited.Com,1,0,1,0
4133034161,,BOKF,Bank VI,hotmail.com,1,1,0,0
7877155278,,BOKF,Bank West,bankwest-sd.net,1,1,0,0
1227163093,,BOKF,Bank7,bank7.com,2,1,1,0
2794259277,,BOKF,Bankers Trust,bankerstrust.com,6,4,1,1
7538794692,,BOKF,BankFinancial,BANKFINANCIAL.COM,1,0,1,0
3253166006,,BOKF,BankUnited,bankunited.com,10,7,2,1
4317729112,,BOKF,Banner Bank,bannerbank.com,3,2,1,0
192337135,,BOKF,Banner Life Insurance Company,lgim.com,1,1,0,0
1804946994,,BOKF,Barclays,barclays.com,17,16,0,1
8581587809,,BOKF,Barings,barings.com,1,0,0,1
6597160334,,BOKF,Barry Conge Harris LLP,barrycongeharris.com,0,0,0,0
7790398126,,BOKF,Bastion Engineering,bastionengineering.com,1,0,0,1
539522365,,BOKF,BBVA Compass,bbva.com,17,9,7,1
6661412582,,BOKF,Beal Bank,bell.bank,0,0,0,0
5831130825,,BOKF,Bear State Bank,ffbh.com,0,0,0,0
6750259156,,BOKF,Berkadia,berkadia.com,1,0,0,1
1283418083,,BOKF,BEXP,bexp.com,1,0,0,1
7241625306,,BOKF,bgllp,bgllp.com,1,0,0,1
3370463821,,BOKF,Blue Sky Bank,bluesky.bank,0,0,0,0
6919863681,,BOKF,BMO,bmo.com,46,35,9,2
2657379311,,BOKF,BNP Paribas,americas.bnpparibas.com,11,11,0,0
7541101999,,BOKF,BNY Mellon,bny.com,1,0,1,0
4058106857,,BOKF,BOFI Federal Bank,bofifederalbank.com,0,0,0,0
7127528203,,BOKF,Bonvenu,bonvenubank.com,3,0,1,2
9524467114,,BOKF,Border State Bank,border.bank,1,1,0,0
5161136095,,BOKF,Bradley,bradley.com,0,0,0,0
2483888276,,BOKF,Bradley,bradley.com,1,0,0,1
5211535409,,BOKF,"Bradley Arant Boult Cummings, LLP",bradley.com,1,0,0,1
8744407283,,BOKF,"Brazos Delaware, LLC",brazosmidstream.com,0,0,0,0
5020533216,,BOKF,Broadway Bank,broadway.bank,3,1,1,1
9387405809,,BOKF,Brown Brothers Harriman,bbh.com,4,2,2,0
1096419644,,BOKF,BTH Bank,bthbank.com,0,0,0,0
6704941176,,BOKF,Buchalter Law Firm,buchalter.com,2,0,0,2
933579689,,BOKF,Burr & Forman LLP,burr.com,4,1,0,3
3230108656,,BOKF,Busey Bank,Busey.com,3,0,3,0
5764227386,,BOKF,Butler Snow,butlersnow.com,0,0,0,0
2107614288,,BOKF,Byline,bylinebank.com,1,0,0,1
11240076,,BOKF,Byline Bank,bylinebank.com,7,1,4,2
974082989,,BOKF,Cache Valley Bank,cachevalleybank.com,1,0,1,0
9474331247,,BOKF,Cadence Bank,cadencebank.com,87,66,12,9
6145505339,,BOKF,Capital Funding Group,capfundinc.com,2,1,0,1
72235707,,BOKF,Capital One Bank,capitalone.com,87,61,16,10
658473418,,BOKF,Capital Source,capitalsource.com,1,0,1,0
3884200053,,BOKF,Cargill,cargill.com,2,1,1,0
8731644901,,BOKF,Cathay Bank,cathaybank.com,18,11,6,1
6408091155,,BOKF,CB&S Bank,cbsbank.net,5,2,2,1
1213847117,,BOKF,CCG,ccg.bb,0,0,0,0
3084860072,,BOKF,Centennial Bank,my100bank.com,6,4,1,1
2376333562,,BOKF,Center State Bank,centerstatebank.com,1,0,0,1
1811208263,,BOKF,Central Bank,centralbank.net,2,0,1,1
7428035772,,BOKF,Central Bank of St. Louis,centralbank.net,9,2,7,0
7988605562,,BOKF,Central Bank of the Midwest,centralbank.net,2,1,1,0
9813514019,,BOKF,Central National Bank (Stride Bank),cnb-ok.com,6,4,1,1
4585304678,,BOKF,Century Bank,mycenturybank.com,5,4,1,0
2085124799,,BOKF,Chambers Bank,chambers.bank,1,1,0,0
6992851484,,BOKF,Chambers Energy,chambersenergy.com,2,1,0,1
7540812321,,BOKF,Chase Bank,chase.com,2,1,1,0
7484579155,,BOKF,Choice Financial,bankwithchoice.com,1,1,0,0
8981639309,,BOKF,CIBC,cibc.com,36,25,7,4
33928420,,BOKF,Cigna,cigna.com,0,0,0,0
5064810149,,BOKF,Cigna,cigna.com,1,0,0,1
289305253,,BOKF,CIT,cit.com,58,31,24,3
662901062,,BOKF,Citi,citi.com,63,52,6,5
6627263782,,BOKF,Citizens Alliance Bank,citizensalliancebank.com,1,1,0,0
8832569643,,Wintrust,Cadence Bank,cadencebank.com,11,0,8,3
9710651923,,Wintrust,CAFCU,CAFCU.ORG,2,0,1,1
528049693,,Wintrust,Capital City Bank,ccbg.com,1,0,1,0
1146336758,,Wintrust,Capital One,capitalone.com,4,1,2,1
5823783537,,Wintrust,Capital One Business Credit Corp.,capitalone.com,3,0,1,2
7465602929,,Wintrust,Capital One Corporate Banking,capitalone.com,2,0,2,0
2101344119,,Wintrust,Capital Source,capitalsource.com,1,0,1,0
3174665463,,Wintrust,Capital Spring,capitalspring.com,0,0,0,0
2161141568,,Wintrust,Cathay Bank,cathaybank.com,0,0,0,0
4038928133,,Wintrust,CB&S Bank,cbsbank.net,0,0,0,0
4496185706,,Wintrust,CBRE,cbre.com,0,0,0,0
8327645273,,Wintrust,Celtic Bank,celticbank.com,0,0,0,0
2732798143,,Wintrust,Cenlar Bank,cenlar.com,0,0,0,0
5466934101,,Wintrust,Centennial Bank,ccfg.com,4,0,3,1
4549009368,,Wintrust,Centier Bank,centier.com,13,1,9,3
8126171325,,Wintrust,Central Bank of Kansas City,centralbankkc.com,0,0,0,0
9741589384,,Wintrust,Central Bank of St. Louis,centralbank.net,40,11,26,3
2430150769,,Wintrust,Central State Bank,centralstate.bank,10,3,1,6
2461692645,,Wintrust,Central Trust Bank,centralbank.net,0,0,0,0
7597446238,,Wintrust,Centrue Bank,centrue.com,2,1,1,0
199596749,,Wintrust,Chapman,chapman.com,1,0,0,1
8242254206,,Wintrust,Chemical Bank,chemicalbank.com,4,0,4,0
5910378622,,Wintrust,China CITIC Bank International Limited,cncbinternational.com,0,0,0,0
9360636174,,Wintrust,CIBC,cibc.com,5,3,2,0
1803378099,,Wintrust,CIT,cit.com,8,0,4,4
7420093471,,Wintrust,CIT,cit.com,1,0,0,1
4128456997,,Wintrust,"Citizens Bank, NA",citizensbank.com,2,0,2,0
853263567,,Wintrust,Citizens Business bank,cbbank.com,0,0,0,0
3213106238,,Wintrust,City National Bank,cnb.com,22,4,12,6
2246013328,,Wintrust,City National Bank of Florida,bcicmg.com,0,0,0,0
63757588,,Wintrust,CoBank,cobank.com,1,0,0,1
364691508,,Wintrust,Cogent Bank,cogentbank.net,0,0,0,0
5113831961,,Wintrust,Cole Taylor Bank,coletaylor.com,3,0,0,3
7126245292,,Wintrust,Collins Community Credit Union,collinscu.org,1,0,1,0
1425219512,,Wintrust,Columbia Bank,columbiabankonline.com,3,0,0,3
7983940712,,Wintrust,Comerica Bank,comerica.com,7,1,4,2
1184489393,,BoW,First Commerce Bank,fcb.la,1,0,0,1
7004216414,,Wintrust,CommerceOne Bank,commerceonebank.com,0,0,0,0
3406782049,,Wintrust,Community Bank,cbna.com,0,0,0,0
2948003358,,Wintrust,Community Bank of Texas,cbotx.com,0,0,0,0
3511476956,,Wintrust,Community First Credit Union,communityfirstcu.org,0,0,0,0
6605204992,,Wintrust,Compass Bank,bbva.com,2,0,1,1
3189753577,,Wintrust,Compeer Financial,compeer.com,4,0,0,4
1424101493,,Wintrust,CompStak,compstak.com,0,0,0,0
3062226638,,Wintrust,ConnectOne Bank,cnob.com,0,0,0,0
186884925,,Wintrust,Credit Agricole,ca-cib.com,0,0,0,0
3930335594,,Wintrust,Customers Bank,customersbank.com,2,0,1,1
4409869167,,Wintrust,Dacotah Bank,dacotahbank.com,5,0,3,2
8144582301,,Wintrust,Deerpath Capital,deerpathcapital.com,1,0,0,1
356859367,,Wintrust,DekaBank,deka.de,0,0,0,0
3583331977,,Wintrust,Delaware Trust,delawaretrust.com,0,0,0,0
8641354333,,Wintrust,Denmark State Bank,denmarkstate.com,0,0,0,0
1483397445,,Wintrust,Dermody,dermody.com,1,0,0,1
5822233469,,Wintrust,Deutshe PF and Brief Bank,pfandbriefbank.com,0,0,0,0
5254699332,,Wintrust,Devon Bank,devonbank.com,13,7,4,2
6417790647,,Wintrust,"Dickinson Wright, PLLC",dickinsonwright.com,0,0,0,0
7610216891,,Wintrust,"Dickinson Wright, PLLC",dickinsonwright.com,1,0,0,1
8965302343,,Wintrust,Dinsmore,dinsmore.com,1,0,1,0
3778397869,,Wintrust,DLA Piper,us.dlapiper.com,1,0,0,1
1379326191,,Wintrust,Dogwood State Bank,dsbnc.com,0,0,0,0
4888853421,,Wintrust,Dollar Bank,DOLLARBANK.COM,3,0,2,1
708911781,,Wintrust,Duane Morris,duanemorris.com,1,0,0,1
6670336889,,Wintrust,DZ Bank AG,dzbank.de,0,0,0,0
5603010099,,Wintrust,Eagle Bank,eaglebankcorp.com,0,0,0,0
6891289362,,Wintrust,East West Bank,EastWestBank.com,8,0,8,0
5437884109,,Wintrust,Eastern Bank,easternbank.com,0,0,0,0
8244012696,,Wintrust,Emigrant Bank,emigrant.com,4,0,3,1
405615304,,Wintrust,Encore Bank,bankencore.com,0,0,0,0
3973004345,,Wintrust,Entegra Capital,entegracapital.com,1,0,0,1
1814324982,,Wintrust,Enterprise Bank & Trust,enterprisebank.com,3,0,2,1
7881689731,,Wintrust,Equity Bank,equitybank.com,2,0,2,0
2182520345,,Wintrust,Everbank,EverBank.com,9,1,8,0
6871764948,,Wintrust,Evergreen Bank,evergreenbankgroup.com,1,1,0,0
9160903849,,Wintrust,Farm Credit Bank of Texas,farmcreditbank.com,0,0,0,0
3949394273,,Wintrust,Farmers National Bank,farmersbankgroup.com,2,0,2,0
1195633733,,Wintrust,Fengate,fengate.com,1,0,0,1
5709897971,,Wintrust,Fifth Third Bank,53.com,19,6,10,3
3563758301,,Wintrust,First American Bank,firstambank.com,0,0,0,0
7474584021,,Wintrust,First Bank,localfirstbank.com,1,0,1,0
3514790032,,Wintrust,First Bank Chicago (FKA FBHP),firstbankchicago.com,44,8,25,11
2370736543,,Wintrust,First Bank of Alabama,fbal.bank,0,0,0,0
3069060386,,Wintrust,First Business Bank,firstbusiness.com,1,0,1,0
3305859883,,Wintrust,First Capital Partners,fcpcapital.com,1,0,1,0
7703233311,,Wintrust,First Citizens Bank,firstcitizens.com,2,1,1,0
8900904754,,Wintrust,First Commercial Bank,firstcommercialbk.com,0,0,0,0
7906589914,,Wintrust,First Commonwealth Bank,fcbanking.com,4,0,3,1
972005007,,Wintrust,First Eagle Bank,febank.com,1,0,0,1
8254245915,,Wintrust,First Farmers Bank & Trust,ffbt.com,8,0,8,0
1815053093,,Wintrust,First Fidelity Bank,ffb.com,2,1,1,0
1982888325,,Wintrust,First Financial Bank,bankatfirst.com,36,5,19,12
4167484114,,Wintrust,First Financial Bankshares,ffin.com,1,0,0,1
6197466398,,Wintrust,First Foundation Bank,ff-inc.com,0,0,0,0
7689322425,,Wintrust,First Hawaiian Bank,fhb.com,0,0,0,0
8836433358,,Wintrust,First Horizon Bank,firsthorizon.com,26,4,16,6
8189594874,,Wintrust,First Interstate Bank,fib.com,1,0,1,0
5987322547,,Wintrust,First Merchants Bank,firstmerchants.com,55,5,30,20
8321427561,,Wintrust,First Merit Bank,firstmerit.com,3,0,3,0
2639859191,,Wintrust,First Mid Bank & Trust,firstmid.com,0,0,0,0
2710784575,,Wintrust,First Midwest Bank,firstmidwest.com,0,0,0,0
3485436411,,Wintrust,First National Bank and Trust,bankatfirstnational.com,7,3,4,0
1987212697,,Wintrust,First National Bank of Alaska,FNBAlaska.com,1,0,1,0
628932219,,Wintrust,First National Bank of Omaha,fnbo.com,21,3,14,4
5713254951,,Wintrust,First National Bank of Pennsylvania,fnb-corp.com,21,1,14,6
9732891369,,Wintrust,First National Bank of Southern Miami,fnbsm.com,1,0,0,1
7137969914,,Wintrust,First National of Nebraska,fnni.com,0,0,0,0
4138687962,,Wintrust,First Secure Bank,1stsecurebank.com,5,2,0,3
7513749898,,Wintrust,First United Bank,firstunitedbank.com,0,0,0,0
694745631,,Wintrust,First US Bank,firstusbank.com,4,0,3,1
6259780759,,Wintrust,First Western Trust,myfw.com,5,2,3,0
651630006,,Wintrust,First Women's Bank,firstwomens.bank,7,1,3,3
3743402525,,Wintrust,FirstBank,efirstbank.com,1,0,1,0
1189882081,,Wintrust,FirstBankOnline,firstbankonline.com,0,0,0,0
5555810227,,Wintrust,Flagstar Bank,flagstar.com,20,2,13,5
6804660672,,Wintrust,Flushing Bank,flushingbank.com,0,0,0,0
5654519973,,Wintrust,Foley & Lardner LLP,foley.com,0,0,0,0
174337451,,Wintrust,Forbright Bank,forbrightbank.com,0,0,0,0
6126114284,,Wintrust,Foresight Bank,ffgbank.com,0,0,0,0
9568438947,,Wintrust,Forest Park Bank & Trust,forestparkbank.com,4,1,2,1
1346414199,,Wintrust,Fortis Bank,fortispb.com,5,0,3,2
1114908818,,Wintrust,Fox Swibel,foxswibel.com,2,0,0,2
4282360934,,Wintrust,Franklin Synergy Bank,FranklinSynergy.com,1,0,1,0
9983795807,,Wintrust,"Fredrikson & Byron, P.A.",fredlaw.com,1,0,0,1
4150031993,,Wintrust,Freeborn & Peters LLP,freeborn.com,1,0,0,1
2693606141,,Wintrust,Freedom Title,freedomtitle.com,1,0,0,1
6270750627,,Wintrust,Frost Bank,frostbank.com,1,0,0,1
6520956416,,Wintrust,FTI Consulting,fticonsulting.com,1,0,0,1
5543372927,,Wintrust,Fulton Bank,fultonbank.com,1,0,1,0
9712714537,,Wintrust,Gateway First Bank,gatewayfirst.com,1,0,0,1
797633913,,Wintrust,Genetos Retson & Yoon LLP,grymlaw.com,1,0,0,1
1773650181,,Wintrust,Georgia Banking Company,geobanking.com,0,0,0,0
2554945321,,Wintrust,Ginsberg jacobs,ginsbergjacobs.com,3,0,2,1
4835570838,,Wintrust,Glacier Bank,glacierbancorp.com,0,0,0,0
4889214046,,Wintrust,Glenview State Bank,gsb.com,0,0,0,0
4612221037,,Wintrust,GN Bank,gnbank.net,2,0,0,2
5037646532,,Wintrust,Goldman Sachs,gs.com,0,0,0,0
4422243811,,Wintrust,Grasshopper Bank,grasshopper.bank,2,0,0,2
5131845197,,Wintrust,Great Southern Bank,greatsouthernbank.com,29,4,19,6
6198583579,,Wintrust,"Gueard, Kalina & Butkus",ameritech.net,5,0,2,3
5041156741,,Wintrust,Hancock Whitney,hancockwhitney.com,13,1,9,3
5332386501,,Wintrust,Hanmi Bank,hanmi.com,11,0,9,2
1657423786,,Wintrust,Heartland Bank,hbtbank.com,3,1,1,1
5301533259,,Wintrust,"Heartland Financial USA, Inc.(HTLF)",htlf.com,10,1,6,3
3919135934,,Wintrust,Helaba,helabany.com,1,0,1,0
4981160061,,Wintrust,Hickory Point Bank,hickorypointbank.com,22,5,15,2
1482895232,,Wintrust,Holland & Knight,hklaw.com,2,0,0,2
5837293971,,Wintrust,Home State Bank,homesstbk.com,0,0,0,0
2778219921,,Wintrust,HomeTrust Bank,htb.com,2,0,2,0
7288910523,,Wintrust,Horizon Bank,horizonbank.com,1,0,0,1
8614239238,,Wintrust,HSBC,us.hsbc.com,3,0,2,1
4093366911,,Wintrust,Huntington Bank,huntington.com,43,11,26,6
